שם תחנה,תאריך,שעה- LST,כמות גשם(מ"מ)
נווה יער                                          ,04-10-2019,20:50,0.0
נווה יער                                          ,04-10-2019,21:00,0.0
נווה יער                                          ,04-10-2019,21:10,0.0
נווה יער                                          ,04-10-2019,21:20,0.0
נווה יער                                          ,04-10-2019,21:30,0.0
נווה יער                                          ,04-10-2019,21:40,0.0
נווה יער                                          ,04-10-2019,21:50,0.0
נווה יער                                          ,04-10-2019,22:00,0.0
נווה יער                                          ,04-10-2019,22:10,0.0
נווה יער                                          ,04-10-2019,22:20,0.0
נווה יער                                          ,04-10-2019,22:30,0.0
נווה יער                                          ,04-10-2019,22:40,0.0
